C0	geo	text	user	location	entities	sentiment	country
23557	Liaoning	China	41.2956	122.6085	2020-03-11	125	1
23558	Jilin	China	43.6661	126.1923	2020-03-11	93	1
23559		Czechia	49.8175	15.472999999999999	2020-03-11	91	0
23560	Xinjiang	China	41.1129	85.2401	2020-03-11	76	3
23561	Inner Mongolia	China	44.0935	113.9448	2020-03-11	75	1
23562	Ningxia	China	37.2692	106.1655	2020-03-11	75	0
23563		Taiwan*	23.7	121.0	2020-03-11	48	1
23564		Vietnam	16.0	108.0	2020-03-11	38	0
23565		Russia	60.0	90.0	2020-03-11	20	0
23566	Qinghai	China	35.7452	95.9956	2020-03-11	18	0
23567	Macau	China	22.1667	113.55	2020-03-11	10	0
23568		Moldova	47.4116	28.3699	2020-03-11	3	0
23569		Bolivia	-16.2902	-63.5887	2020-03-11	2	0
23570	Faroe Islands	Denmark	61.8926	-6.9118	2020-03-11	2	0
23571	St Martin	France	18.0708	-63.0501	2020-03-11	2	0
23572		Honduras	15.2	-86.2419	2020-03-11	2	0
23573	Channel Islands	United Kingdom	49.3723	-2.3644	2020-03-11	2	0
23574	New Brunswick	Canada	46.5653	-66.4619	2020-03-11	1	0
23575	Tibet	China	31.6927	88.0924	2020-03-11	1	0
23576		Congo (Kinshasa)	-4.0383	21.7587	2020-03-11	1	0
23577		Cote d'Ivoire	7.54	-5.5471	2020-03-11	1	0
23578	Saint Barthelemy	France	17.9	-62.8333	2020-03-11	1	0
23579		Jamaica	18.1096	-77.2975	2020-03-11	1	0
23580		Turkey	38.9637	35.2433	2020-03-11	1	0
23581	Gibraltar	United Kingdom	36.1408	-5.3536	2020-03-11	1	0
23582	"Kitsap	 WA"	US	47.6477	-122.6413	2020-03-11	0
23583	"Solano	 CA"	US	38.3105	-121.9018	2020-03-11	0
23584	"Santa Cruz	 CA"	US	37.0454	-121.958	2020-03-11	0
23585	"Napa	 CA"	US	38.5025	-122.2654	2020-03-11	0
23586	"Ventura	 CA"	US	34.3705	-119.1391	2020-03-11	0
23587	"Worcester	 MA"	US	42.4097	-71.8571	2020-03-11	0
23588	"Gwinnett	 GA"	US	33.9191	-84.0167	2020-03-11	0
23589	"DeKalb	 GA"	US	33.7956	-84.2279	2020-03-11	0
23590	"Floyd	 GA"	US	37.5455	-82.7779	2020-03-11	0
23591	"Fayette	 GA"	US	33.4502	-84.4803	2020-03-11	0
23592	"Gregg	 TX"	US	32.4893	-94.8521	2020-03-11	0
23593	"Monmouth	 NJ"	US	40.2589	-74.124	2020-03-11	0
23594	"Burlington	 NJ"	US	40.0712	-74.8649	2020-03-11	0
23595	"Camden	 NJ"	US	39.9259	-75.1196	2020-03-11	0
23596	"Passaic	 NJ"	US	40.8568	-74.1285	2020-03-11	0
23597	"Union	 NJ"	US	40.6976	-74.2632	2020-03-11	0
23598	"Eagle	 CO"	US	39.6553	-106.8287	2020-03-11	0
23599	"Larimer	 CO"	US	40.6956	-105.5943	2020-03-11	0
23600	"Arapahoe	 CO"	US	39.6203	-104.3326	2020-03-11	0
23601	"Gunnison	 CO"	US	38.5458	-106.9253	2020-03-11	0
23602	"Kane	 IL"	US	41.9879	-88.4016	2020-03-11	0
23603	"Monroe	 PA"	US	41.0458	-75.2479	2020-03-11	0
23604	"Philadelphia	 PA"	US	39.9526	-75.1652	2020-03-11	0
23605	"Norfolk	 VA"	US	36.8508	-76.2859	2020-03-11	0
23606	"Arlington	 VA"	US	38.8816	-77.09100000000001	2020-03-11	0
23607	"Spotsylvania	 VA"	US	38.2042	-77.6078	2020-03-11	0
23608	"Loudoun	 VA"	US	39.0768	-77.6536	2020-03-11	0
23609	"Prince George's	 MD"	US	38.7849	-76.8721	2020-03-11	0
23610	"Pottawattamie	 IA"	US	41.3912	-95.4778	2020-03-11	0
23611	"Camden	 NC"	US	34.2465	-80.607	2020-03-11	0
23612	"Pima	 AZ"	US	32.0575	-111.6661	2020-03-11	0
23613	"Noble	 IN"	US	41.4277	-85.355	2020-03-11	0
23614	"Adams	 IN"	US	39.8522	-77.2865	2020-03-11	0
23615	"Boone	 IN"	US	40.0106	-86.4997	2020-03-11	0
23616	"Dane	 WI"	US	43.0186	-89.5498	2020-03-11	0
23617	"Pierce	 WI"	US	44.7509	-92.3814	2020-03-11	0
23618	"Cuyahoga	 OH"	US	41.4339	-81.6758	2020-03-11	0
23619	"Weber	 UT"	US	41.2603	-111.9522	2020-03-11	0
23620	"Bennington County	 VT"	US	43.0279	-73.135	2020-03-11	0
23621	"Carver County	 MN"	US	44.8254	-93.7842	2020-03-11	0
23622	"Charlotte County	 FL"	US	26.8946	-81.9098	2020-03-11	0
23623	"Cherokee County	 GA"	US	34.2515	-84.4803	2020-03-11	0
23624	"Collin County	 TX"	US	33.1795	-96.493	2020-03-11	0
23625	"Jefferson County	 KY"	US	38.1938	-85.6435	2020-03-11	0
23626	"Jefferson Parish	 LA"	US	29.6499	-90.1121	2020-03-11	0
23627	"Shasta County	 CA"	US	40.7909	-121.8474	2020-03-11	0
23628	"Spartanburg County	 SC"	US	34.8606	-81.9535	2020-03-11	0
23629	"Harrison County	 KY"	US	38.4333	-84.3542	2020-03-11	0
23630	"Johnson County	 IA"	US	41.6699	-91.5984	2020-03-11	0
23631	"Berkshire County	 MA"	US	42.3118	-73.1822	2020-03-11	0
23632	"Davidson County	 TN"	US	36.1343	-86.822	2020-03-11	0
23633	"Douglas County	 OR"	US	43.1261	-123.2492	2020-03-11	0
23634	"Fresno County	 CA"	US	36.9859	-119.2321	2020-03-11	0
23635	"Harford County	 MD"	US	39.5839	-76.3637	2020-03-11	0
23636	"Hendricks County	 IN"	US	39.8065	-86.5401	2020-03-11	0
23637	"Hudson County	 NJ"	US	40.7453	-74.0535	2020-03-11	0
23638	"Johnson County	 KS"	US	38.8454	-94.8521	2020-03-11	0
23639	"Kittitas County	 WA"	US	47.175	-120.9319	2020-03-11	0
23640	"Manatee County	 FL"	US	27.4799	-82.3452	2020-03-11	0
23641	"Marion County	 OR"	US	44.8446	-122.5927	2020-03-11	0
23642	"Okaloosa County	 FL"	US	30.5773	-86.6611	2020-03-11	0
23643	"Polk County	 GA"	US	34.0132	-85.1479	2020-03-11	0
23644	"Riverside County	 CA"	US	33.9533	-117.3961	2020-03-11	0
23645	"Shelby County	 TN"	US	35.1269	-89.9253	2020-03-11	0
23646	"St. Louis County	 MO"	US	38.6103	-90.4125	2020-03-11	0
23647	"Suffolk County	 NY"	US	40.9849	-72.6151	2020-03-11	0
23648	"Ulster County	 NY"	US	41.8586	-74.3118	2020-03-11	0
23649	"Volusia County	 FL"	US	29.028000000000002	-81.0755	2020-03-11	0
23650	"Fairfax County	 VA"	US	38.9085	-77.2405	2020-03-11	0
23651	"Rockingham County	 NH"	US	42.9931	-71.0498	2020-03-11	0
23652	"Washington	 D.C."	US	38.9072	-77.0369	2020-03-11	0
23653	"Montgomery County	 PA"	US	40.229	-75.3879	2020-03-11	0
23654	"Alameda County	 CA"	US	37.6017	-121.7195	2020-03-11	0
23655	"Broward County	 FL"	US	26.1901	-80.3659	2020-03-11	0
23656	"Lee County	 FL"	US	26.663	-81.9535	2020-03-11	0
23657	"Pinal County	 AZ"	US	32.8162	-111.2845	2020-03-11	0
23658	"Rockland County	 NY"	US	41.1489	-73.983	2020-03-11	0
23659	"Saratoga County	 NY"	US	43.0324	-73.936	2020-03-11	0
23660	"Charleston County	 SC"	US	32.7957	-79.7848	2020-03-11	0
23661	"Clark County	 WA"	US	45.7466	-122.5194	2020-03-11	0
23662	"Cobb County	 GA"	US	33.8999	-84.5641	2020-03-11	0
23663	"Davis County	 UT"	US	40.9629	-112.0953	2020-03-11	0
23664	"El Paso County	 CO"	US	38.9108	-104.4723	2020-03-11	0
23665	"Honolulu County	 HI"	US	21.307	-157.8584	2020-03-11	0
23666	"Jackson County	 OR "	US	42.3345	-122.7647	2020-03-11	0
23667	"Jefferson County	 WA"	US	47.7425	-123.304	2020-03-11	0
23668	"Kershaw County	 SC"	US	34.3672	-80.5883	2020-03-11	0
23669	"Klamath County	 OR"	US	42.6953	-121.6142	2020-03-11	0
23670	"Madera County	 CA"	US	37.2519	-119.6963	2020-03-11	0
23671	"Pierce County	 WA"	US	47.0676	-122.1295	2020-03-11	0
23672	"Tulsa County	 OK"	US	36.1593	-95.941	2020-03-11	0
23673	"Douglas County	 CO"	US	39.2587	-104.9389	2020-03-11	0
23674	"Providence County	 RI"	US	41.8882	-71.4774	2020-03-11	0
23675	"Chatham County	 NC"	US	35.7211	-79.1781	2020-03-11	0
23676	"Delaware County	 PA"	US	39.9078	-75.3879	2020-03-11	0
23677	"Douglas County	 NE"	US	41.3148	-96.1951	2020-03-11	0
23678	"Fayette County	 KY"	US	38.0606	-84.4803	2020-03-11	0
23679	"Marion County	 IN"	US	39.8362	-86.1752	2020-03-11	0
23680	"Middlesex County	 MA"	US	42.4672	-71.2874	2020-03-11	0
23681	"Nassau County	 NY"	US	40.6546	-73.5594	2020-03-11	0
23682	"Ramsey County	 MN"	US	44.9964	-93.0616	2020-03-11	0
23683	"Washoe County	 NV"	US	40.5608	-119.6035	2020-03-11	0
23684	"Wayne County	 PA"	US	41.6739	-75.2479	2020-03-11	0
23685	"Yolo County	 CA"	US	38.7646	-121.9018	2020-03-11	0
23686	"Santa Clara County	 CA"	US	37.3541	-121.9552	2020-03-11	0
23687	"Clark County	 NV"	US	36.0796	-115.094	2020-03-11	0
23688	"Fort Bend County	 TX"	US	29.5693	-95.8143	2020-03-11	0
23689	"Grant County	 WA"	US	47.1981	-119.3732	2020-03-11	0
23690	"Santa Rosa County	 FL"	US	30.769000000000002	-86.9824	2020-03-11	0
23691	"Williamson County	 TN"	US	35.9179	-86.8622	2020-03-11	0
23692	"New York County	 NY"	US	40.7128	-74.006	2020-03-11	0
23693	"Montgomery County	 MD"	US	39.1547	-77.2405	2020-03-11	0
23694	"Suffolk County	 MA"	US	42.3601	-71.0589	2020-03-11	0
23695	"Denver County	 CO"	US	39.7392	-104.9903	2020-03-11	0
23696	"Summit County	 CO"	US	39.5912	-106.064	2020-03-11	0
23697	"Bergen County	 NJ"	US	40.9263	-74.077	2020-03-11	0
23698	"Harris County	 TX"	US	29.7752	-95.3103	2020-03-11	0
23699	"San Francisco County	 CA"	US	37.7749	-122.4194	2020-03-11	0
23700	"Contra Costa County	 CA"	US	37.8534	-121.9018	2020-03-11	0
23701	"Orange County	 CA"	US	33.7879	-117.8531	2020-03-11	0
23702	"Norfolk County	 MA"	US	42.1767	-71.1449	2020-03-11	0
23703	"Maricopa County	 AZ"	US	33.2918	-112.4291	2020-03-11	0
23704	"Wake County	 NC"	US	35.8032	-78.5661	2020-03-11	0
23705	"Westchester County	 NY"	US	41.122	-73.7949	2020-03-11	0
23706	"Grafton County	 NH"	US	43.9088	-71.82600000000001	2020-03-11	0
23707	"Hillsborough	 FL"	US	27.9904	-82.3018	2020-03-11	0
23708	"Placer County	 CA"	US	39.0916	-120.8039	2020-03-11	0
23709	"San Mateo	 CA"	US	37.563	-122.3255	2020-03-11	0
23710	"Sonoma County	 CA"	US	38.578	-122.9888	2020-03-11	0
23711	"Umatilla	 OR"	US	45.775	-118.7606	2020-03-11	0
23712	"Fulton County	 GA"	US	33.8034	-84.3963	2020-03-11	0
23713	"Washington County	 OR"	US	45.547	-123.1386	2020-03-11	0
23714	"Snohomish County	 WA"	US	48.033	-121.8339	2020-03-11	0
23715	"Humboldt County	 CA"	US	40.745	-123.8695	2020-03-11	0
23716	"Sacramento County	 CA"	US	38.4747	-121.3542	2020-03-11	0
23717	"San Diego County	 CA"	US	32.7157	-117.1611	2020-03-11	0
23718	"San Benito	 CA"	US	36.5761	-120.9876	2020-03-11	0
23719	"Los Angeles	 CA"	US	34.0522	-118.2437	2020-03-11	0
23720	"King County	 WA"	US	47.6062	-122.3321	2020-03-11	0
23721	"Cook County	 IL"	US	41.7377	-87.6976	2020-03-11	0
23722	"Skagit	 WA"	US	48.4242	-121.7114	2020-03-11	0
23723	"Thurston	 WA"	US	46.8646	-122.7696	2020-03-11	0
23724	"Island	 WA"	US	48.1976	-122.5795	2020-03-11	0
23725	"Whatcom	 WA"	US	48.8787	-121.9719	2020-03-11	0
23726	"Marin	 CA"	US	38.0834	-122.7633	2020-03-11	0
23727	"Calaveras	 CA"	US	38.196	-120.6805	2020-03-11	0
23728	"Stanislaus	 CA"	US	37.5091	-120.9876	2020-03-11	0
23729	"San Joaquin	 CA"	US	36.6066	-120.189	2020-03-11	0
23730	"Essex	 MA"	US	42.632	-70.7829	2020-03-11	0
23731	"Charlton	 GA"	US	30.7917	-82.0843	2020-03-11	0
23732	"Collier	 FL"	US	26.07	-81.4279	2020-03-11	0
23733	"Pinellas	 FL"	US	27.8764	-82.7779	2020-03-11	0
23734	"Alachua	 FL"	US	29.7938	-82.4944	2020-03-11	0
23735	"Nassau	 FL"	US	30.5927	-81.8224	2020-03-11	0
23736	"Pasco	 FL"	US	28.3232	-82.4319	2020-03-11	0
23737	"Dallas	 TX"	US	32.7767	-96.79700000000001	2020-03-11	0
23738	"Tarrant	 TX"	US	32.7732	-97.3517	2020-03-11	0
23739	"Montgomery	 TX"	US	30.3883	-95.6963	2020-03-11	0
23740	"Middlesex	 NJ"	US	40.5726	-74.4927	2020-03-11	0
23741	"Jefferson	 CO"	US	39.58	-105.2663	2020-03-11	0
23742	"Multnomah	 OR"	US	45.5146	-122.5863	2020-03-11	0
23743	"Polk	 OR"	US	44.9267	-123.4919	2020-03-11	0
23744	"Deschutes	 OR"	US	43.8325	-121.2617	2020-03-11	0
23745	"McHenry	 IL"	US	42.3334	-88.2668	2020-03-11	0
23746	"Lake	 IL"	US	42.3689	-87.8272	2020-03-11	0
23747	"Bucks	 PA"	US	40.4108	-75.2479	2020-03-11	0
23748	"Hanover	 VA"	US	37.7772	-77.5161	2020-03-11	0
23749	"Lancaster	 SC"	US	34.7253	-80.6771	2020-03-11	0
23750	"Sullivan	 TN"	US	36.4933	-82.3452	2020-03-11	0
23751	"Johnson	 IN"	US	39.4638	-86.1345	2020-03-11	0
23752	"Howard	 IN"	US	40.4483	-86.1345	2020-03-11	0
23753	"St. Joseph	 IN"	US	41.6228	-86.3377	2020-03-11	0
23754	"Knox	 NE"	US	42.6712	-97.8722	2020-03-11	0
23755	"Stark	 OH"	US	40.8685	-81.2519	2020-03-11	0
23756	"Anoka	 MN"	US	45.3293	-93.2197	2020-03-11	0
23757	"Olmsted	 MN"	US	43.9952	-92.3814	2020-03-11	0
23758	"Summit	 UT"	US	40.8298	-110.9984	2020-03-11	0
23759	"Fairfield	 CT"	US	41.256	-73.3709	2020-03-11	0
23760	"Litchfield	 CT"	US	41.7866	-73.2765	2020-03-11	0
23761	"Orleans	 LA"	US	29.9511	-90.0715	2020-03-11	0
23762	"Pennington	 SD"	US	43.8901	-102.2548	2020-03-11	0
23763	"Beadle	 SD"	US	44.4797	-98.2213	2020-03-11	0
23764	"Charles Mix	 SD"	US	43.0985	-98.3965	2020-03-11	0
23765	"Davison	 SD"	US	43.7242	-98.2213	2020-03-11	0
23766	"Minnehaha	 SD"	US	43.6632	-96.8351	2020-03-11	0
23767	"Bon Homme	 SD"	US	42.9815	-97.8722	2020-03-11	0
23768	"Socorro	 NM"	US	33.8837	-106.7235	2020-03-11	0
23769	"Bernalillo	 NM"	US	35.0178	-106.6291	2020-03-11	0
23770	"Oakland	 MI"	US	42.5922	-83.3362	2020-03-11	0
23771	"Wayne	 MI"	US	42.2791	-83.3362	2020-03-11	0
23772	"New Castle	 DE"	US	39.5393	-75.6674	2020-03-11	0
23773		Cuba	22.0	-80.0	2020-03-11	0	0
23774		Guyana	5.0	-58.75	2020-03-11	0	0
23775	Australian Capital Territory	Australia	-35.4735	149.0124	2020-03-11	0	0
23776	United Kingdom	United Kingdom	55.3781	-3.4360000000000004	2020-03-11	456	8
23777		Kazakhstan	48.0196	66.9237	2020-03-11	0	0
23778	French Polynesia	France	-17.6797	149.4068	2020-03-11	0	0
23779	Manitoba	Canada	53.7609	-98.8139	2020-03-11	0	0
23780	Saskatchewan	Canada	52.9399	-106.4509	2020-03-11	0	0
23781		Ethiopia	9.145	40.4897	2020-03-11	0	0
23782		Sudan	12.8628	30.2176	2020-03-11	0	0
23783		Guinea	9.9456	-9.6966	2020-03-11	0	0
23784	Grand Princess	Canada	37.6489	-122.6655	2020-03-11	0	0
23785		Kenya	-0.0236	37.9062	2020-03-11	0	0
23786		Antigua and Barbuda	17.0608	-61.7964	2020-03-11	0	0
23787	Alabama	US	32.3182	-86.9023	2020-03-11	0	0
23788		Uruguay	-32.5228	-55.7658	2020-03-11	0	0
23789		Ghana	7.9465	-1.0232	2020-03-11	0	0
23790	Puerto Rico	US	18.2208	-66.5901	2020-03-11	0	0
23791		Namibia	-22.9576	18.4904	2020-03-11	0	0
23792		Seychelles	-4.6796	55.492	2020-03-11	0	0
23793		Trinidad and Tobago	10.6918	-61.2225	2020-03-11	0	0
23794		Venezuela	6.4238	-66.5897	2020-03-11	0	0
23795		Eswatini	-26.5225	31.4659	2020-03-11	0	0
23796		Gabon	-0.8037	11.6094	2020-03-11	0	0
23797		Guatemala	15.7835	-90.2308	2020-03-11	0	0
23798		Mauritania	21.0079	10.9408	2020-03-11	0	0
23799		Rwanda	-1.9403	29.8739	2020-03-11	0	0
23800		Saint Lucia	13.9094	-60.9789	2020-03-11	0	0
23801		Saint Vincent and the Grenadines	12.9843	-61.2872	2020-03-11	0	0
23802		Suriname	3.9193	-56.0278	2020-03-11	0	0
23803	French Guiana	France	3.9339	-53.1258	2020-03-11	5	0
23804	Guam	US	13.4443	144.7937	2020-03-11	0	0
23805		Kosovo	42.6026	20.903000000000002	2020-03-11	0	0
23806	Newfoundland and Labrador	Canada	53.1355	-57.6604	2020-03-11	0	0
23807	Prince Edward Island	Canada	46.5107	-63.4168	2020-03-11	0	0
23808		Central African Republic	6.6111	20.9394	2020-03-11	0	0
23809		Congo (Brazzaville)	-4.0383	21.7587	2020-03-11	0	0
23810		Equatorial Guinea	1.5	10.0	2020-03-11	0	0
23811	Mayotte	France	-12.8275	45.1662	2020-03-11	0	0
23812		Uzbekistan	41.3775	64.5853	2020-03-11	0	0
23813	Netherlands	Netherlands	52.1326	5.2913	2020-03-11	503	5
23814	Nova Scotia	Canada	44.681999999999995	-63.7443	2020-03-11	0	0
23815	Guadeloupe	France	16.25	-61.5833	2020-03-11	0	0
23816		Benin	9.3077	2.3158	2020-03-11	0	0
23817		Liberia	6.4281	-9.4295	2020-03-11	0	0
23818	Curacao	Netherlands	12.1696	-68.99	2020-03-11	0	0
23819		Somalia	5.1521	46.1996	2020-03-11	0	0
23820		Tanzania	-6.369	34.8888	2020-03-11	0	0
23821	Virgin Islands	US	18.3358	-64.8963	2020-03-11	0	0
23822	Cayman Islands	United Kingdom	19.3133	-81.2546	2020-03-11	0	0
23823	Reunion	France	-21.1351	55.2471	2020-03-11	1	0
23824		Barbados	13.1939	-59.5432	2020-03-11	0	0
23825		Montenegro	42.5	19.3	2020-03-11	0	0
23826		Kyrgyzstan	41.2044	74.7661	2020-03-11	0	0
23827		Mauritius	-20.2	57.5	2020-03-11	0	0
23828	Aruba	Netherlands	12.5186	-70.0358	2020-03-11	0	0
23829		Zambia	-15.4167	28.2833	2020-03-11	0	0
23830		Djibouti	11.8251	42.5903	2020-03-11	0	0
23831		"Gambia	 The"	13.4432	-15.3101	2020-03-11	0
23832	Montserrat	United Kingdom	16.7425	-62.1874	2020-03-11	0	0
23833		"Bahamas	 The"	25.0343	-77.3963	2020-03-11	0
23834	Greenland	Denmark	71.7069	-42.6043	2020-03-11	0	0
23835	New Caledonia	France	-20.9043	165.618	2020-03-11	0	0
23836	Bermuda	United Kingdom	32.3078	-64.7505	2020-03-11	0	0
23837		Chad	15.4542	18.7322	2020-03-11	0	0
23838		El Salvador	13.7942	-88.8965	2020-03-11	0	0
23839		Fiji	-17.7134	178.065	2020-03-11	0	0
23840		Nicaragua	12.8654	-85.2072	2020-03-11	0	0
23841		Madagascar	-18.7669	46.8691	2020-03-11	0	0
23842		Haiti	18.9712	-72.2852	2020-03-11	0	0
23843		Angola	-11.2027	17.8739	2020-03-11	0	0
23844		Cabo Verde	16.5388	-23.0418	2020-03-11	0	0
23845	Sint Maarten	Netherlands	18.0425	-63.0548	2020-03-11	0	0
23846		Niger	17.6078	8.0817	2020-03-11	0	0
23847		Papua New Guinea	-6.315	143.9555	2020-03-11	0	0
23848	Isle of Man	United Kingdom	54.2361	-4.5481	2020-03-11	0	0
23849		Zimbabwe	-20.0	30.0	2020-03-11	0	0
23850		Thailand	15.0	101.0	2020-03-12	70	1
23851		Japan	36.0	138.0	2020-03-12	639	16
23852		Singapore	1.2833	103.8333	2020-03-12	178	0
23853		Nepal	28.1667	84.25	2020-03-12	1	0
23854		Malaysia	2.5	112.5	2020-03-12	149	0
23855	British Columbia	Canada	49.2827	-123.1207	2020-03-12	46	1
23856	New South Wales	Australia	-33.8688	151.2093	2020-03-12	65	2
23857	Victoria	Australia	-37.8136	144.9631	2020-03-12	21	0
23858	Queensland	Australia	-28.0167	153.4	2020-03-12	20	0
23859		Cambodia	11.55	104.9167	2020-03-12	3	0
23860		Sri Lanka	7.0	81.0	2020-03-12	2	0
23861		Germany	51.0	9.0	2020-03-12	2078	3
23862		Finland	64.0	26.0	2020-03-12	59	0
23863		United Arab Emirates	24.0	54.0	2020-03-12	85	0
23864		Philippines	13.0	122.0	2020-03-12	52	2
23865		India	21.0	78.0	2020-03-12	73	1
23866		Italy	43.0	12.0	2020-03-12	12462	827
23867		Sweden	63.0	16.0	2020-03-12	599	1
23868		Spain	40.0	-4.0	2020-03-12	2277	55
23869	South Australia	Australia	-34.9285	138.6007	2020-03-12	9	0
23870		Belgium	50.8333	4.0	2020-03-12	314	3
23871		Egypt	26.0	30.0	2020-03-12	67	1
23872	From Diamond Princess	Australia	35.4437	139.638	2020-03-12	0	0
23873		Lebanon	33.8547	35.8623	2020-03-12	61	3
23874		Iraq	33.0	44.0	2020-03-12	71	8
23875		Oman	21.0	57.0	2020-03-12	18	0
23876		Afghanistan	33.0	65.0	2020-03-12	7	0
23877		Bahrain	26.0275	50.55	2020-03-12	195	0
23878		Kuwait	29.5	47.75	2020-03-12	80	0
23879		Algeria	28.0339	1.6596	2020-03-12	24	1
23880		Croatia	45.1	15.2	2020-03-12	19	0
23881		Switzerland	46.8182	8.2275	2020-03-12	652	4
23882		Austria	47.5162	14.5501	2020-03-12	302	1
23883		Israel	31.0	35.0	2020-03-12	131	0
23884		Pakistan	30.3753	69.3451	2020-03-12	20	0
23885		Brazil	-14.235	-51.9253	2020-03-12	52	0
23886		Georgia	42.3154	43.3569	2020-03-12	24	0
23887		Greece	39.0742	21.8243	2020-03-12	99	1
23888		North Macedonia	41.6086	21.7453	2020-03-12	7	0
23889		Norway	60.472	8.4689	2020-03-12	702	0
23890		Romania	45.9432	24.9668	2020-03-12	49	0
23891		Estonia	58.5953	25.0136	2020-03-12	16	0
23892		San Marino	43.9424	12.4578	2020-03-12	69	3
23893		Belarus	53.7098	27.9534	2020-03-12	12	0
23894		Iceland	64.9631	-19.0208	2020-03-12	103	0
23895		Lithuania	55.1694	23.8813	2020-03-12	3	0
23896		Mexico	23.6345	-102.5528	2020-03-12	12	0
23897		New Zealand	-40.9006	174.886	2020-03-12	5	0
23898		Nigeria	9.082	8.6753	2020-03-12	2	0
23899	Western Australia	Australia	-31.9505	115.8605	2020-03-12	9	1
23900		Ireland	53.1424	-7.6921	2020-03-12	43	1
23901		Luxembourg	49.8153	6.1296	2020-03-12	19	0
23902		Monaco	43.7333	7.4167	2020-03-12	2	0
23903		Qatar	25.3548	51.1839	2020-03-12	262	0
23904		Ecuador	-1.8312	-78.1834	2020-03-12	17	0
23905		Azerbaijan	40.1431	47.5769	2020-03-12	11	0
23906		Armenia	40.0691	45.0382	2020-03-12	4	0
23907		Dominican Republic	18.7357	-70.1627	2020-03-12	5	0
23908		Indonesia	-0.7893	113.9213	2020-03-12	34	1
23909		Portugal	39.3999	-8.2245	2020-03-12	59	0
23910		Andorra	42.5063	1.5218	2020-03-12	1	0
23911	Tasmania	Australia	-41.4545	145.9707	2020-03-12	3	0
23912		Latvia	56.8796	24.6032	2020-03-12	10	0
23913		Morocco	31.7917	-7.0926	2020-03-12	6	1
23914		Saudi Arabia	24.0	45.0	2020-03-12	45	0
23915		Senegal	14.4974	-14.4524	2020-03-12	4	0
23916		Argentina	-38.4161	-63.6167	2020-03-12	19	1
23917		Chile	-35.6751	-71.543	2020-03-12	23	0
23918		Jordan	31.24	36.51	2020-03-12	1	0
23919		Ukraine	48.3794	31.1656	2020-03-12	1	0
23920		Hungary	47.1625	19.5033	2020-03-12	13	0
23921	Northern Territory	Australia	-12.4634	130.8456	2020-03-12	1	0
23922		Liechtenstein	47.14	9.55	2020-03-12	1	0
23923		Poland	51.9194	19.1451	2020-03-12	49	1
23924		Tunisia	34.0	9.0	2020-03-12	7	0
23925		Bosnia and Herzegovina	43.9159	17.6791	2020-03-12	11	0
23926		Slovenia	46.1512	14.9955	2020-03-12	89	0
23927		South Africa	-30.5595	22.9375	2020-03-12	17	0
23928		Bhutan	27.5142	90.4336	2020-03-12	1	0
23929		Cameroon	3.8480000000000003	11.5021	2020-03-12	2	0
23930		Colombia	4.5709	-74.2973	2020-03-12	9	0
23931		Costa Rica	9.7489	-83.7534	2020-03-12	22	0
23932		Peru	-9.19	-75.0152	2020-03-12	15	0
23933		Serbia	44.0165	21.0059	2020-03-12	19	0
23934		Slovakia	48.669	19.699	2020-03-12	16	0
23935		Togo	8.6195	0.8248	2020-03-12	1	0
23936		Malta	35.9375	14.3754	2020-03-12	6	0
23937		Martinique	14.6415	-61.0242	2020-03-12	3	0
23938		Bulgaria	42.7339	25.4858	2020-03-12	7	1
23939		Maldives	3.2028	73.2207	2020-03-12	8	0
23940		Bangladesh	23.685	90.3563	2020-03-12	3	0
23941		Paraguay	-23.4425	-58.4438	2020-03-12	5	0
23942	Ontario	Canada	51.2538	-85.3232	2020-03-12	42	0
23943	Alberta	Canada	53.9333	-116.5765	2020-03-12	19	0
23944	Quebec	Canada	52.9399	-73.5491	2020-03-12	9	0
23945		Albania	41.1533	20.1683	2020-03-12	23	1
23946		Cyprus	35.1264	33.4299	2020-03-12	6	0
23947		Brunei	4.5353	114.7277	2020-03-12	11	0
23948	Washington	US	47.4009	-121.4905	2020-03-12	442	31
23949	New York	US	42.1657	-74.9481	2020-03-12	328	0
23950	California	US	36.1162	-119.6816	2020-03-12	221	4
23951	Massachusetts	US	42.2302	-71.5301	2020-03-12	108	0
23952	Diamond Princess	US	35.4437	139.638	2020-03-12	46	0
23953	Grand Princess	US	37.6489	-122.6655	2020-03-12	21	0
23954	Georgia	US	33.0406	-83.6431	2020-03-12	31	1
23955	Colorado	US	39.0598	-105.3111	2020-03-12	45	0
23956	Florida	US	27.7663	-81.6868	2020-03-12	35	2
23957	New Jersey	US	40.2989	-74.521	2020-03-12	29	1
23958	Oregon	US	44.571999999999996	-122.0709	2020-03-12	24	0
23959	Texas	US	31.0545	-97.5635	2020-03-12	27	0
23960	Illinois	US	40.3495	-88.9861	2020-03-12	32	0
23961	Pennsylvania	US	40.5908	-77.2098	2020-03-12	22	0
23962	Iowa	US	42.0115	-93.2105	2020-03-12	16	0
23963	Maryland	US	39.0639	-76.8021	2020-03-12	12	0
23964	North Carolina	US	35.6301	-79.8064	2020-03-12	15	0
23965	South Carolina	US	33.8569	-80.945	2020-03-12	12	0
23966	Tennessee	US	35.7478	-86.6923	2020-03-12	18	0
23967	Virginia	US	37.7693	-78.17	2020-03-12	17	0
23968	Arizona	US	33.7298	-111.4312	2020-03-12	9	0
